id,date,source,brand,product,text,label
419,2026-01-10,Review,Atlas,checkout,I absolutely love Atlas's checkout; the quality feels smooth. It saved me a lot of time.,Negative
392,2026-01-09,Twitter,Pulse,dashboard,"I feel good about Pulse's dashboard; the pricing feels useful! I had no real complaints! Not perfect, but definitely better than expected!!!",Positive
593,2026-02-03,Comment,Pulse,dashboard,This version of the dashboard from Pulse is awkward; the refunds is still a problem. I still had to repeat myself twice. I had to refresh the page a few times.,Negative
1163,2026-04-10,Twitter,Nimbus,pricing,I looked at Nimbus's pricing today; the order flow looks basic. Nothing really stood out. There are a few positives and a few limits. pls respond right now,Neutral
1087,2026-03-30,Comment,Atlas,website,Atlas's website is standard for the dashboard! Nothing really stood out! It looks fine for everyday use!,Neutral
648,2026-02-07,Comment,Vertex,delivery,The app on Vertex is frustrating. It slowed everything down. (tweet),Negative
1153,2026-04-09,Review,Orbit,app,I used the app from Orbit for a bit and it felt middle of the road. Nothing really stood out. fix this,Neutral
1368,2026-05-07,Twitter,Orbit,order flow,I looked at Orbit's order flow today; the order flow looks middle of the road. It felt pretty average overall. I might need more time before judging it properly.,Neutral
521,2026-01-21,Review,Zenith,website,"Website from Zenith was broken, especially the delivery. I would not recommend it yet.",Negative
65,2025-12-01,Review,Vertex,delivery,Vertex's delivery keeps getting better. The delivery is solid. The experience felt worth it. #loveit,Positive
15,2025-11-21,Review,Spark,product quality,I absolutely love Spark's product quality; the pricing feels nice. It saved me a lot of time. #worthit,Positive
1181,2026-04-14,Twitter,Vertex,checkout,I checked Vertex's checkout today; the site layout looks acceptable. I did not notice anything major. fix this #status,Neutral
1065,2026-03-30,Comment,Atlas,dashboard,Atlas's dashboard is decent for the product page. That is about it.,Neutral
493,2026-01-22,Review,Vertex,dashboard,"I absolutely love Vertex's dashboard; the checkout feels smooth. I would use it again. A couple of rough edges, still positive overall.",Positive
380,2026-01-07,Twitter,Pulse,dashboard,Pulse's dashboard keeps getting better. The response time is easy. I would use it again. asap,Positive
188,2025-12-12,Review,Acme,order flow,"Honestly, the pricing on Acme is helpful. I would use it again. #happy",Positive
764,2026-02-22,Comment,Pulse,mobile app,Pulse's mobile app feels glitchy around dashboard. I still had to repeat myself twice. #needsfixing,Negative
217,2025-12-19,Comment,Pulse,customer care,The latest update from Pulse feels clean! The dashboard part is clean! It saved me a lot of time!,Positive
792,2026-02-24,Twitter,Spark,delivery,Spark's delivery keeps causing problems. The app is glitchy. It slowed everything down.,Negative
1077,2026-03-30,Review,Atlas,customer care,I used the customer care from Atlas for a bit and it felt acceptable! That is about it! It looks fine for everyday use!,Neutral
879,2026-03-07,Review,Vertex,website,Vertex's website feels messy around dashboard. The whole process felt annoying. 😅,Neutral
338,2026-01-02,Comment,Summit,service,"Summit's service keeps getting better. The support is nice. I had no real complaints. A couple of rough edges, still positive overall. someone help",Positive
720,2026-02-18,Twitter,Zenith,customer care,This version of the customer care from Zenith is awkward; the checkout is still a problem! The whole process felt annoying!,Negative
296,2025-12-26,Comment,Atlas,support team,"Honestly, the app on Atlas is useful. I had no real complaints.",Positive
1017,2026-03-26,Comment,Nimbus,support team,Support team from Nimbus is acceptable overall! Nothing really stood out! It looks fine for everyday use!,Neutral
1276,2026-04-25,Comment,Acme,app,App from Acme is fine overall. That is about it.,Neutral
456,2026-01-17,Twitter,Nimbus,checkout,Nimbus's checkout is helpful when it comes to response time. The experience felt worth it.,Positive
1497,2026-05-22,Twitter,Pulse,support team,Support team from Pulse is acceptable overall. It felt pretty average overall. 🙃 #review right now,Neutral
816,2026-02-26,Review,Orbit,service,The app on Orbit is messy. The whole process felt annoying. The whole thing felt more stressful than it should have been. :) ngl #fail,Negative
270,2025-12-22,Comment,Spark,dashboard,"I am genuinely happy with Spark's dashboard; the app feels useful. I had no real complaints. Not perfect, but definitely better than expected....",Positive
996,2026-03-19,Twitter,Atlas,customer care,Atlas's customer care keeps causing problems! The refunds is frustrating! It honestly felt like a waste of time! The whole thing felt more stressful than it should have been! just saying someone help (comment),Negative
202,2025-12-18,Review,Vertex,dashboard,"Dashboard from Vertex was reliable, especially the response time. I had no real complaints. for real (review)",Negative
162,2025-12-12,Comment,Nimbus,checkout,"Checkout from Nimbus was simple, especially the quality. I had no real complaints. Not perfect, but definitely better than expected. 🙃",Positive
730,2026-02-18,Review,Atlas,pricing,Atlas's pricing feels slow around pricing. The whole process felt annoying.,Negative
402,2026-01-08,Twitter,Summit,service,The latest update from Summit feels simple. The design part is simple. It saved me a lot of time.,Positive
703,2026-02-16,Comment,Pulse,website,The support on Pulse is clunky. It slowed everything down. The whole thing felt more stressful than it should have been. pls respond tbh,Negative
1130,2026-04-08,Twitter,Pulse,service,The help center on Pulse seems standard. It seems acceptable for now. 😅 honestly,Neutral
566,2026-01-30,Review,Acme,dashboard,"Dashboard from Acme was confusing, especially the login. I still had to repeat myself twice. This needs a proper fix before launch.",Negative
1414,2026-05-10,Twitter,Summit,pricing,Pricing from Summit is standard overall. Nothing really stood out.,Neutral
1022,2026-03-22,Twitter,Pulse,checkout,The order flow on Pulse seems average. That is about it. fr,Neutral
1026,2026-03-25,Comment,Atlas,service,I tried Atlas's service today; the support looks okay. I did not notice anything major.,Neutral
1412,2026-05-12,Twitter,Vertex,service,I used the service from Vertex for a bit and it felt decent. I did not notice anything major. It looks fine for everyday use. (comment),Neutral
1105,2026-04-05,Review,Summit,customer care,I used Summit's customer care today; the dashboard looks simple. It seems acceptable for now.,Neutral
206,2025-12-17,Comment,Acme,service,"Honestly, the checkout on Acme is clean. I had no real complaints. #happy",Positive
35,2025-11-28,Comment,Atlas,customer care,The latest update from Atlas feels simple. The response time part is simple. The experience felt worth it.,Positive
776,2026-02-22,Comment,Nova,checkout,Nova's checkout feels awkward around pricing. I would not recommend it yet. Support kept sending the same reply.!!,Negative
509,2026-01-22,Twitter,Nova,checkout,This version of the checkout from Nova is clunky; the login is still a problem! It slowed everything down! Support kept sending the same reply!!!!,Negative
1476,2026-05-19,Twitter,Acme,service,The mobile app on Acme seems fine. That is about it. There are a few positives and a few limits.,Neutral
1391,2026-05-06,Review,Atlas,support team,The site layout on Atlas seems decent! It seems acceptable for now! There are a few positives and a few limits!,Neutral
92,2025-12-01,Twitter,Atlas,mobile app,I feel good about Atlas's mobile app; the dashboard feels helpful. I had no real complaints. #goodvibes,Negative
1364,2026-05-02,Comment,Vertex,dashboard,Vertex's dashboard is basic for the setup. It seems acceptable for now. fix this,Neutral
898,2026-03-09,Comment,Summit,dashboard,This version of the dashboard from Summit is broken; the pricing is still a problem. It slowed everything down. This needs a proper fix before launch.,Negative
565,2026-01-28,Twitter,Spark,checkout,Spark's checkout keeps causing problems. The login is glitchy. It slowed everything down. (review),Negative
1370,2026-05-06,Review,Zenith,checkout,Checkout from Zenith is basic overall. That is about it.,Neutral
777,2026-02-23,Comment,Atlas,customer care,The pricing on Atlas is buggy. It slowed everything down. Support kept sending the same reply. thanks team (comment),Negative
242,2025-12-19,Review,Pulse,order flow,The latest update from Pulse feels helpful. The pricing part is helpful. It saved me a lot of time.,Positive
14,2025-11-22,Twitter,Nimbus,mobile app,The latest update from Nimbus feels clean. The pricing part is clean. It saved me a lot of time. fr,Negative
316,2025-12-29,Comment,Spark,support team,"The latest update from Spark feels nice. The app part is nice. The experience felt worth it. Not perfect, but definitely better than expected.",Positive
601,2026-02-01,Review,Orbit,support team,"Support team from Orbit was unhelpful, especially the support. The whole process felt annoying. I had to refresh the page a few times.",Negative
388,2026-01-09,Review,Zenith,app,"App from Zenith was clean, especially the response time. I had no real complaints.",Positive
1298,2026-04-24,Twitter,Summit,app,App from Summit is okay overall. Nothing really stood out. pls respond,Neutral
167,2025-12-12,Twitter,Nova,support team,"Nova's support team keeps getting better. The support is fast. The experience felt worth it. Small issues, but nothing that ruined it.",Positive
841,2026-03-03,Twitter,Spark,app,Spark's app feels frustrating around payment. The whole process felt annoying.,Negative
21,2025-11-22,Twitter,Spark,support team,"Honestly, the pricing on Spark is clean. I would use it again. A couple of rough edges, still positive overall.",Positive
647,2026-02-08,Twitter,Summit,app,Summit's app feels unhelpful around app. The whole process felt annoying. just saying,Negative
1155,2026-04-11,Twitter,Summit,website,Website from Summit is acceptable overall. That is about it.,Neutral
832,2026-02-28,Comment,Orbit,delivery,I was honestly a mess Orbit's delivery; the notifications feels clunky. I still had to repeat myself twice. :),Negative
1268,2026-04-23,Twitter,Acme,order flow,The setup on Acme seems standard. I did not notice anything major.,Neutral
563,2026-01-28,Twitter,Pulse,delivery,This version of the delivery from Pulse is messy; the checkout is still a problem. It slowed everything down. ngl,Negative
1461,2026-05-14,Twitter,Atlas,service,Atlas's service is basic for the feature list. That is about it. It looks fine for everyday use.,Neutral
