id,date,source,brand,product,text,label,clean_text
1485,2026-05-17,Comment,Vertex,service,Vertex's service is basic for the help center. I did not notice anything major.,Neutral,vertex service basic help center did not notice major
1411,2026-05-10,Review,Zenith,dashboard,Zenith's dashboard is average for the help center. That is about it. There are a few positives and a few limits.!! tbh,Positive,zenith dashboard average help center positives limits tbh
551,2026-01-27,Twitter,Zenith,order flow,I keep running into issues with Zenith's order flow; the delivery feels clunky. I still had to repeat myself twice. The whole thing felt more stressful than it should have been. #needsfixing,Negative,running issues zenith order flow delivery feels clunky repeat twice thing felt stressful needsfixing
929,2026-03-15,Comment,Summit,mobile app,Summit's mobile app keeps causing problems. The pricing is confusing. It honestly felt like a waste of time.,Negative,summit mobile app keeps causing problems pricing confusing honestly felt like waste time
489,2026-01-19,Twitter,Summit,customer care,Summit's customer care is reliable when it comes to response time. I would use it again. 😅,Positive,summit customer care reliable comes response time use
1357,2026-05-05,Review,Acme,website,I checked Acme's website today; the feature list looks fine. I did not notice anything major. great job #review tbh,Neutral,checked acme website today feature list looks fine did not notice major great job review tbh
1172,2026-04-13,Comment,Pulse,delivery,Pulse's delivery is basic for the dashboard. It seems acceptable for now. (review),Neutral,pulse delivery basic dashboard acceptable review
147,2025-12-10,Comment,Nimbus,app,"Honestly, the delivery on Nimbus is helpful. It saved me a lot of time. #goodvibes",Positive,honestly delivery nimbus helpful saved lot time goodvibes
403,2026-01-07,Review,Vertex,mobile app,"Mobile app from Vertex was solid, especially the delivery. The overall flow feels smooth. just saying",Positive,mobile app vertex solid especially delivery overall flow feels smooth just saying
955,2026-03-15,Comment,Acme,customer care,This version of the customer care from Acme is frustrating; the checkout is still a problem! It honestly felt like a waste of time! #fail,Neutral,version customer care acme frustrating checkout problem honestly felt like waste time fail
1406,2026-05-09,Comment,Orbit,product quality,Orbit's product quality is simple for the pricing. It felt pretty average overall. #review (tweet),Neutral,orbit product quality simple pricing felt pretty average overall review tweet
660,2026-02-09,Comment,Nova,app,This version of the app from Nova is glitchy; the pricing is still a problem. The whole process felt annoying. someone help,Negative,version app nova glitchy pricing problem process felt annoying help
464,2026-01-15,Twitter,Pulse,app,"The latest update from Pulse feels helpful! The app part is helpful! I would use it again! A couple of rough edges, still positive overall!!!!",Positive,latest update pulse feels helpful app helpful use couple rough edges positive overall
187,2025-12-13,Twitter,Vertex,mobile app,Vertex's mobile app keeps getting better. The support is easy. I would use it again. #smooth,Positive,vertex mobile app keeps getting better support easy use smooth
1148,2026-04-08,Twitter,Spark,product quality,Product quality from Spark is ordinary overall. I did not notice anything major. It looks fine for everyday use. 😅,Neutral,product quality spark ordinary overall did not notice major looks fine everyday use
1225,2026-04-16,Comment,Nova,dashboard,Nova's dashboard is standard for the pricing. Nothing really stood out. (comment),Neutral,nova dashboard standard pricing really stood comment
609,2026-02-02,Comment,Zenith,order flow,"Order flow from Zenith was broken, especially the login. It honestly felt like a waste of time. 😅",Negative,order flow zenith broken especially login honestly felt like waste time
144,2025-12-11,Comment,Zenith,support team,"Honestly, the dashboard on Zenith is clean. I would use it again. Not perfect, but definitely better than expected. just saying",Positive,honestly dashboard zenith clean use not perfect definitely better expected just saying
752,2026-02-20,Twitter,Nova,customer care,Nova's customer care keeps causing problems. The delivery is confusing. It slowed everything down. The whole thing felt more stressful than it should have been.,Negative,nova customer care keeps causing problems delivery confusing slowed thing felt stressful
982,2026-03-17,Review,Summit,customer care,Summit's customer care keeps causing problems! The login is slow! I would not recommend it yet!,Negative,summit customer care keeps causing problems login slow not recommend
198,2025-12-13,Comment,Nimbus,dashboard,"The latest update from Nimbus feels simple. The design part is simple. It saved me a lot of time. Small issues, but nothing that ruined it.! #worthit",Positive,latest update nimbus feels simple design simple saved lot time small issues ruined worthit
884,2026-03-09,Review,Zenith,order flow,The app on Zenith is broken! I would not recommend it yet! The whole thing felt more stressful than it should have been! great job #needsfixing,Negative,app zenith broken not recommend thing felt stressful great job needsfixing
280,2025-12-27,Comment,Nimbus,mobile app,"Mobile app from Nimbus was fast, especially the support. The overall flow feels smooth. #worthit",Positive,mobile app nimbus fast especially support overall flow feels smooth worthit
294,2025-12-29,Review,Vertex,customer care,"The latest update from Vertex feels solid. The response time part is solid. The experience felt worth it. Not perfect, but definitely better than expected. #worthit",Positive,latest update vertex feels solid response time solid experience felt worth not perfect definitely better expected worthit
1365,2026-05-03,Twitter,Pulse,dashboard,I tested Pulse's dashboard today; the dashboard looks decent. It seems acceptable for now. asap,Neutral,tested pulse dashboard today dashboard looks decent acceptable asap
401,2026-01-08,Comment,Zenith,pricing,"Zenith's pricing is simple when it comes to app. The experience felt worth it. Not perfect, but definitely better than expected.!! just saying #happy",Positive,zenith pricing simple comes app experience felt worth not perfect definitely better expected just saying happy
123,2025-12-05,Review,Acme,customer care,"The latest update from Acme feels nice. The checkout part is nice. I had no real complaints. Not perfect, but definitely better than expected. #worthit",Positive,latest update acme feels nice checkout nice no real complaints not perfect definitely better expected worthit
1208,2026-04-13,Review,Acme,mobile app,Mobile app from Acme is fine overall. Nothing really stood out.,Neutral,mobile app acme fine overall really stood
203,2025-12-17,Review,Summit,delivery,"Honestly, the support on Summit is simple. The overall flow feels smooth.",Positive,honestly support summit simple overall flow feels smooth
836,2026-03-02,Comment,Summit,customer care,Summit's customer care keeps causing problems. The dashboard is messy. I would not recommend it yet.,Negative,summit customer care keeps causing problems dashboard messy not recommend
247,2025-12-21,Comment,Orbit,product quality,"Honestly, the delivery on Orbit is useful. The experience felt worth it.",Positive,honestly delivery orbit useful experience felt worth
1423,2026-05-09,Review,Summit,service,I tried Summit's service today; the dashboard looks basic. It seems acceptable for now. It looks fine for everyday use. honestly #status,Neutral,tried summit service today dashboard looks basic acceptable looks fine everyday use honestly status
1409,2026-05-08,Twitter,Zenith,website,Zenith's website is basic for the product page. Nothing really stood out....,Neutral,zenith website basic product page really stood
1154,2026-04-09,Twitter,Orbit,mobile app,The feature list on Orbit seems standard! That is about it!,Neutral,feature list orbit standard
385,2026-01-09,Review,Spark,support team,Spark's support team is reliable when it comes to onboarding. The experience felt worth it. just saying #happy (tweet),Positive,spark support team reliable comes onboarding experience felt worth just saying happy tweet
